pollster_rating_name,methodology,numeric_grade,start_date,end_date,sample_size,state,candidate_name,percent,transparency_score,population_group,days_until_election
The New York Times/Siena College,Live Phone,3,2024-06-28,2024-07-02,1532,National,Donald Trump,40,9,registered voters,126
The New York Times/Siena College,Live Phone,3,2024-06-28,2024-07-02,1532,National,Donald Trump,49,9,likely voters,126
The New York Times/Siena College,Live Phone,3,2024-06-28,2024-07-02,1532,National,Donald Trump,42,9,likely voters,126
YouGov,Online Panel,3,2024-06-28,2024-07-01,1176,National,Donald Trump,44,9,registered voters,127
YouGov,Online Panel,3,2024-06-28,2024-07-01,1176,National,Donald Trump,45,9,registered voters,127
YouGov,Online Panel,3,2024-06-28,2024-07-01,1176,National,Donald Trump,47,9,registered voters,127
Suffolk University,Live Phone,2.9,2024-06-28,2024-06-30,1000,National,Donald Trump,41.4,8,registered voters,128
CNN,Probability Panel,2.8,2024-06-28,2024-06-30,1274,National,Donald Trump,49,10,registered voters,128
CNN,Probability Panel,2.8,2024-06-28,2024-06-30,1274,National,Donald Trump,41,10,registered voters,128
CNN,Probability Panel,2.8,2024-06-28,2024-06-30,1274,National,Donald Trump,47,10,registered voters,128
CNN,Probability Panel,2.8,2024-06-28,2024-06-30,1274,National,Donald Trump,48,10,registered voters,128
CNN,Probability Panel,2.8,2024-06-28,2024-06-30,1274,National,Donald Trump,47,10,registered voters,128
CNN,Probability Panel,2.8,2024-06-28,2024-06-30,1274,National,Donald Trump,47,10,registered voters,128
SurveyUSA,Online Panel,2.8,2024-06-28,2024-06-28,2315,National,Donald Trump,45,8,likely voters,130
Data for Progress,Online Panel,2.6,2024-06-28,2024-06-28,1011,National,Donald Trump,48,10,likely voters,130
Data for Progress,Online Panel,2.6,2024-06-28,2024-06-28,1011,National,Donald Trump,48,10,likely voters,130
Data for Progress,Online Panel,2.6,2024-06-28,2024-06-28,1011,National,Donald Trump,46,10,likely voters,130
Data for Progress,Online Panel,2.6,2024-06-28,2024-06-28,1011,National,Donald Trump,47,10,likely voters,130
Data for Progress,Online Panel,2.6,2024-06-28,2024-06-28,1011,National,Donald Trump,46,10,likely voters,130
Data for Progress,Online Panel,2.6,2024-06-28,2024-06-28,1011,National,Donald Trump,47,10,likely voters,130
Data for Progress,Online Panel,2.6,2024-06-28,2024-06-28,1011,National,Donald Trump,46,10,likely voters,130
Data for Progress,Online Panel,2.6,2024-06-28,2024-06-28,1011,National,Donald Trump,46,10,likely voters,130
Data for Progress,Online Panel,2.6,2024-06-28,2024-06-28,1011,National,Donald Trump,46,10,likely voters,130
AtlasIntel,Online Ad,2.7,2024-06-26,2024-06-28,1634,National,Donald Trump,45.5,6,registered voters,130
YouGov,Online Panel,3,2024-06-23,2024-06-25,1406,National,Donald Trump,42,9,registered voters,133
The New York Times/Siena College,Live Phone,3,2024-06-20,2024-06-25,1226,National,Donald Trump,48,9,registered voters,133
The New York Times/Siena College,Live Phone,3,2024-06-20,2024-06-25,1226,National,Donald Trump,48,9,likely voters,133
The New York Times/Siena College,Live Phone,3,2024-06-20,2024-06-25,1226,National,Donald Trump,39,9,registered voters,133
The New York Times/Siena College,Live Phone,3,2024-06-20,2024-06-25,1226,National,Donald Trump,40,9,likely voters,133
Quinnipiac University,Live Phone,2.8,2024-06-20,2024-06-24,1405,National,Donald Trump,49,9,registered voters,134
Quinnipiac University,Live Phone,2.8,2024-06-20,2024-06-24,1405,National,Donald Trump,43,9,registered voters,134
YouGov,Online Panel,3,2024-06-11,2024-06-24,2750,National,Donald Trump,41.9,9,registered voters,134
YouGov,Online Panel,3,2024-06-17,2024-06-21,1878,National,Donald Trump,50,9,likely voters,137
Marquette University Law School,Mixed,3,2024-06-12,2024-06-20,871,Wisconsin,Donald Trump,50,10,registered voters,138
Marquette University Law School,Mixed,3,2024-06-12,2024-06-20,784,Wisconsin,Donald Trump,49,10,likely voters,138
Marquette University Law School,Mixed,3,2024-06-12,2024-06-20,871,Wisconsin,Donald Trump,43,10,registered voters,138
Marquette University Law School,Mixed,3,2024-06-12,2024-06-20,784,Wisconsin,Donald Trump,44,10,likely voters,138
Emerson College,Mixed,2.9,2024-06-17,2024-06-19,1000,Missouri,Donald Trump,56.7,7,registered voters,139
Emerson College,Mixed,2.9,2024-06-17,2024-06-19,1000,Missouri,Donald Trump,50.4,7,registered voters,139
YouGov,Online Panel,3,2024-06-16,2024-06-18,1396,National,Donald Trump,42,9,registered voters,140
YouGov,Online Panel,3,2024-06-14,2024-06-18,2015,National,Donald Trump,45,9,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Arizona,Donald Trump,52,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Arizona,Donald Trump,42.7,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Nevada,Donald Trump,49.7,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Nevada,Donald Trump,42.1,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Michigan,Donald Trump,50.7,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Michigan,Donald Trump,44,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Minnesota,Donald Trump,49,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Minnesota,Donald Trump,41.6,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Pennsylvania,Donald Trump,51.1,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Pennsylvania,Donald Trump,44.8,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Wisconsin,Donald Trump,51.3,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Wisconsin,Donald Trump,43.8,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Georgia,Donald Trump,52.3,7,registered voters,140
Emerson College,Mixed,2.9,2024-06-13,2024-06-18,1000,Georgia,Donald Trump,44.9,7,registered voters,140
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-14,2024-06-17,1095,National,Donald Trump,42,9,registered voters,141
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-14,2024-06-17,1095,National,Donald Trump,48,9,registered voters,141
Siena College,Mixed,2.7,2024-06-12,2024-06-17,805,New York,Donald Trump,39,7,registered voters,141
SurveyUSA,Online Panel,2.8,2024-06-12,2024-06-16,626,Minnesota,Donald Trump,41,8,likely voters,142
YouGov,Online Panel,3,2024-06-11,2024-06-14,1011,National,Donald Trump,39,9,registered voters,144
Ipsos,Probability Panel,2.8,2024-06-12,2024-06-12,930,National,Donald Trump,41,9.5,registered voters,146
Ipsos,Probability Panel,2.8,2024-06-12,2024-06-12,1119,National,Donald Trump,36,9.5,adults,146
Ipsos,Probability Panel,2.8,2024-06-12,2024-06-12,1119,National,Donald Trump,33,9.5,adults,146
Ipsos,Probability Panel,2.8,2024-06-12,2024-06-12,930,National,Donald Trump,38,9.5,registered voters,146
Echelon Insights,Online Panel,2.7,2024-06-10,2024-06-12,1013,National,Donald Trump,47,9,likely voters,146
Echelon Insights,Online Panel,2.7,2024-06-10,2024-06-12,1013,National,Donald Trump,43,9,likely voters,146
Marist College,Mixed,2.9,2024-06-10,2024-06-12,1184,National,Donald Trump,49,7,registered voters,146
Marist College,Mixed,2.9,2024-06-10,2024-06-12,1184,National,Donald Trump,42,7,registered voters,146
YouGov,Online Panel,3,2024-05-31,2024-06-09,1200,Texas,Donald Trump,43,9,registered voters,149
YouGov,Online Panel,3,2024-05-31,2024-06-09,1200,Texas,Donald Trump,46,9,registered voters,149
YouGov,Online Panel,3,2024-06-05,2024-06-07,1359,National,Donald Trump,50,9,likely voters,151
YouGov,Online Panel,3,2024-06-03,2024-06-06,1239,National,Donald Trump,44,9,registered voters,152
YouGov,Online Panel,3,2024-06-03,2024-06-06,1239,National,Donald Trump,43,9,registered voters,152
Marist College,Mixed,2.9,2024-06-03,2024-06-06,1137,Ohio,Donald Trump,48,7,registered voters,152
Marist College,Mixed,2.9,2024-06-03,2024-06-06,1181,Pennsylvania,Donald Trump,47,7,registered voters,152
Emerson College,Mixed,2.9,2024-06-04,2024-06-05,1000,National,Donald Trump,49.8,7,registered voters,153
Emerson College,Mixed,2.9,2024-06-04,2024-06-05,1000,National,Donald Trump,44.4,7,registered voters,153
Mason-Dixon Polling & Strategy,Live Phone,2.6,2024-06-03,2024-06-05,800,Minnesota,Donald Trump,40.6,6,likely voters,153
YouGov,Online Panel,3,2024-06-02,2024-06-04,1566,National,Donald Trump,42,9,registered voters,154
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-01,2024-06-03,1107,Virginia,Donald Trump,48,9,registered voters,155
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-01,2024-06-03,1107,Virginia,Donald Trump,41,9,registered voters,155
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-01,2024-06-03,1075,Florida,Donald Trump,50,9,registered voters,155
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-01,2024-06-03,1075,Florida,Donald Trump,47,9,registered voters,155
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-01,2024-06-03,1069,Nevada,Donald Trump,50,9,registered voters,155
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-01,2024-06-03,1069,Nevada,Donald Trump,45,9,registered voters,155
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-01,2024-06-03,1095,Arizona,Donald Trump,51,9,registered voters,155
Beacon Research/Shaw & Co. Research,Mixed,2.8,2024-06-01,2024-06-03,1095,Arizona,Donald Trump,46,9,registered voters,155
East Carolina University Center for Survey Research,Mixed,2.6,2024-05-31,2024-06-03,1332,North Carolina,Donald Trump,48,7,registered voters,155
Quinnipiac University,Live Phone,2.8,2024-05-30,2024-06-03,1203,Georgia,Donald Trump,49,9,registered voters,155
Quinnipiac University,Live Phone,2.8,2024-05-30,2024-06-03,1203,Georgia,Donald Trump,43,9,registered voters,155
Ipsos,Probability Panel,2.8,2024-05-30,2024-05-31,2135,National,Donald Trump,39,9.5,registered voters,158
Ipsos,Probability Panel,2.8,2024-05-30,2024-05-31,2556,National,Donald Trump,36,9.5,adults,158
Ipsos,Probability Panel,2.8,2024-05-30,2024-05-31,2135,National,Donald Trump,37,9.5,registered voters,158
Ipsos,Probability Panel,2.8,2024-05-30,2024-05-31,2556,National,Donald Trump,33,9.5,adults,158
Emerson College,Mixed,2.9,2024-05-28,2024-05-29,1000,New York,Donald Trump,37.6,7,registered voters,160
Emerson College,Mixed,2.9,2024-05-28,2024-05-29,1000,New York,Donald Trump,44.8,7,registered voters,160
YouGov,Online Panel,3,2024-05-25,2024-05-28,1547,National,Donald Trump,41,9,registered voters,161
Emerson College,Mixed,2.9,2024-05-24,2024-05-27,1000,National,Donald Trump,41,7,registered voters,162
Emerson College,Mixed,2.9,2024-05-21,2024-05-23,1100,National,Donald Trump,50.1,7,registered voters,166
Emerson College,Mixed,2.9,2024-05-21,2024-05-23,1100,National,Donald Trump,43.8,7,registered voters,166
Marist College,Mixed,2.9,2024-05-21,2024-05-23,1122,National,Donald Trump,48,7,registered voters,166
Marist College,Mixed,2.9,2024-05-21,2024-05-23,1122,National,Donald Trump,44,7,registered voters,166
YouGov,Online Panel,3,2024-05-19,2024-05-21,1560,National,Donald Trump,41,9,registered voters,168
Roanoke College Institute for Policy and Opinion Research,Mixed,2.6,2024-05-12,2024-05-21,711,Virginia,Donald Trump,42,7,likely voters,168
Roanoke College Institute for Policy and Opinion Research,Mixed,2.6,2024-05-12,2024-05-21,711,Virginia,Donald Trump,38,7,likely voters,168
Quinnipiac University,Live Phone,2.8,2024-05-16,2024-05-20,1374,National,Donald Trump,47,9,registered voters,169
Quinnipiac University,Live Phone,2.8,2024-05-16,2024-05-20,1374,National,Donald Trump,38,9,registered voters,169
University of New Hampshire Survey Center,Probability Panel,2.6,2024-05-16,2024-05-20,526,Massachusetts,Donald Trump,26,10,likely voters,169
University of New Hampshire Survey Center,Probability Panel,2.6,2024-05-16,2024-05-20,526,Massachusetts,Donald Trump,32,10,likely voters,169
University of New Hampshire Survey Center,Probability Panel,2.6,2024-05-16,2024-05-20,538,Rhode Island,Donald Trump,33,10,likely voters,169
University of New Hampshire Survey Center,Probability Panel,2.6,2024-05-16,2024-05-20,538,Rhode Island,Donald Trump,40,10,likely voters,169
University of New Hampshire Survey Center,Probability Panel,2.6,2024-05-16,2024-05-20,1140,New Hampshire,Donald Trump,41,10,likely voters,169
University of New Hampshire Survey Center,Probability Panel,2.6,2024-05-16,2024-05-20,1140,New Hampshire,Donald Trump,48,10,likely voters,169
Echelon Insights,Online Panel,2.7,2024-05-13,2024-05-16,1023,National,Donald Trump,49,9,likely voters,173
Echelon Insights,Online Panel,2.7,2024-05-13,2024-05-16,1023,National,Donald Trump,43,9,likely voters,173
YouGov,Online Panel,3,2024-05-10,2024-05-16,1181,Florida,Donald Trump,54,9,likely voters,173
YouGov,Online Panel,3,2024-05-10,2024-05-16,1174,Florida,Donald Trump,49,9,likely voters,173
YouGov,Online Panel,3,2024-05-10,2024-05-16,1193,Arizona,Donald Trump,52,9,likely voters,173
YouGov,Online Panel,3,2024-05-10,2024-05-16,1192,Arizona,Donald Trump,44,9,likely voters,173
Siena College,Mixed,2.7,2024-05-13,2024-05-15,1191,New York,Donald Trump,38,7,registered voters,174
YouGov,Online Panel,3,2024-05-12,2024-05-14,1586,National,Donald Trump,42,9,registered voters,175
YouGov,Online Panel,3,2024-05-10,2024-05-13,1201,National,Donald Trump,45,9,registered voters,176
YouGov,Online Panel,3,2024-05-10,2024-05-13,1201,National,Donald Trump,44,9,registered voters,176
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2024-05-10,2024-05-13,1126,National,Donald Trump,43,6,registered voters,176
Beacon Research/Shaw & Co. Research,Live Phone,2.8,2024-05-10,2024-05-13,1126,National,Donald Trump,49,6,registered voters,176
Mason-Dixon Polling & Strategy,Live Phone,2.6,2024-05-10,2024-05-13,500,South Dakota,Donald Trump,50,6,registered voters,176
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,626,Arizona,Donald Trump,42,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,626,Arizona,Donald Trump,49,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,626,Arizona,Donald Trump,44,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,626,Arizona,Donald Trump,49,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,604,Georgia,Donald Trump,39,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,604,Georgia,Donald Trump,49,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,604,Georgia,Donald Trump,42,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,604,Georgia,Donald Trump,50,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,616,Michigan,Donald Trump,38,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,616,Michigan,Donald Trump,49,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,616,Michigan,Donald Trump,39,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,616,Michigan,Donald Trump,46,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,614,Nevada,Donald Trump,41,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,614,Nevada,Donald Trump,50,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,614,Nevada,Donald Trump,44,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,614,Nevada,Donald Trump,51,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,1023,Pennsylvania,Donald Trump,40,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,1023,Pennsylvania,Donald Trump,47,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,1023,Pennsylvania,Donald Trump,41,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,1023,Pennsylvania,Donald Trump,48,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,614,Wisconsin,Donald Trump,38,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,614,Wisconsin,Donald Trump,45,9,registered voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,614,Wisconsin,Donald Trump,40,9,likely voters,180
The New York Times/Siena College,Live Phone,3,2024-04-28,2024-05-09,614,Wisconsin,Donald Trump,47,9,likely voters,180
Emerson College,Mixed,2.9,2024-05-06,2024-05-08,1115,Maryland,Donald Trump,34.5,7,registered voters,181
Emerson College,Mixed,2.9,2024-05-06,2024-05-08,1115,Maryland,Donald Trump,32.5,7,registered voters,181
YouGov,Online Panel,3,2024-05-05,2024-05-07,1598,National,Donald Trump,43,9,registered voters,182
Ipsos,Probability Panel,2.8,2024-05-03,2024-05-06,407,National,Donald Trump,44,9.5,registered voters,183
Ipsos,Probability Panel,2.8,2024-05-03,2024-05-06,407,National,Donald Trump,43,9.5,registered voters,183
Quinnipiac University,Live Phone,2.8,2024-05-02,2024-05-06,1457,Wisconsin,Donald Trump,44,9,registered voters,183
Quinnipiac University,Live Phone,2.8,2024-05-02,2024-05-06,1457,Wisconsin,Donald Trump,39,9,registered voters,183
Suffolk University,Live Phone,2.9,2024-04-30,2024-05-03,1000,National,Donald Trump,37.1,8,registered voters,186
Data for Progress,Online Panel,2.6,2024-05-01,2024-05-02,1240,National,Donald Trump,46,10,likely voters,187
Data for Progress,Online Panel,2.6,2024-05-01,2024-05-02,1240,National,Donald Trump,41,10,likely voters,187
Ipsos,Probability Panel,2.8,2024-04-29,2024-04-30,856,National,Donald Trump,39,9.5,registered voters,189
Ipsos,Probability Panel,2.8,2024-04-29,2024-04-30,1022,National,Donald Trump,37,9.5,adults,189
Ipsos,Probability Panel,2.8,2024-04-29,2024-04-30,856,National,Donald Trump,38,9.5,registered voters,189
Ipsos,Probability Panel,2.8,2024-04-29,2024-04-30,1022,National,Donald Trump,36,9.5,adults,189
YouGov,Online Panel,3,2024-04-28,2024-04-30,1479,National,Donald Trump,44,9,registered voters,189
Ipsos,Probability Panel,2.8,2024-04-25,2024-04-30,2260,National,Donald Trump,40,9.5,adults,189
Ipsos,Probability Panel,2.8,2024-04-25,2024-04-30,2260,National,Donald Trump,37,9.5,adults,189
Data Orbital,Live Phone,2.9,2024-04-27,2024-04-29,550,Arizona,Donald Trump,38.1,10,likely voters,190
Emerson College,Mixed,2.9,2024-04-25,2024-04-29,1000,Arizona,Donald Trump,52.3,7,registered voters,190
Emerson College,Mixed,2.9,2024-04-25,2024-04-29,1000,Arizona,Donald Trump,43.6,7,registered voters,190
